Loccioni - Leaf Lab Roof Irradiance (Plant:120),,,,Leaf Lab Audit (Energia Totale:4352),,,,Temperature|Centrale_Termica|AO_Temp_Esterna_AVG (Node:2684),,,,Temperature|Uffici|AO_Temp_Media_Uffici (Node:2684),,,
Date,Value,Quality,Status,Date,Value,Quality,Status,Date,Value,Quality,Status,Date,Value,Quality,Status
2018-01-27 06:00:00,1.55950127877238,Real,Valid,2018-01-27 06:00:00,5.875,Real,Valid,2018-01-27 05:45:00,6.0662,Real,Valid,2018-01-27 05:45:00,19.7018,Real,Valid
2018-01-27 06:15:00,1.1769820971867,Real,Valid,2018-01-27 06:15:00,5.75,Real,Valid,2018-01-27 06:00:00,6.1964,Real,Valid,2018-01-27 06:00:00,19.6593,Real,Valid
2018-01-27 06:30:00,1.48593989769821,Real,Valid,2018-01-27 06:30:00,5.875,Real,Valid,2018-01-27 06:15:00,6.1428,Real,Valid,2018-01-27 06:15:00,19.6331,Real,Valid
2018-01-27 06:45:00,0.917065217391304,Real,Valid,2018-01-27 06:45:00,5.625,Real,Valid,2018-01-27 06:30:00,6.171,Real,Valid,2018-01-27 06:30:00,19.6068,Real,Valid
2018-01-27 07:00:00,1.35843350383632,Real,Valid,2018-01-27 07:00:00,5.875,Real,Valid,2018-01-27 06:45:00,6.1669,Real,Valid,2018-01-27 06:45:00,19.5806,Real,Valid
2018-01-27 07:15:00,1.58421355498721,Real,Valid,2018-01-27 07:15:00,8.25,Real,Valid,2018-01-27 07:00:00,6.2255,Real,Valid,2018-01-27 07:00:00,19.5487,Real,Valid
2018-01-27 07:30:00,1.88845907928389,Real,Valid,2018-01-27 07:30:00,5.625,Real,Valid,2018-01-27 07:15:00,6.3687,Real,Valid,2018-01-27 07:15:00,19.5224,Real,Valid
2018-01-27 07:45:00,3.92654092071611,Real,Valid,2018-01-27 07:45:00,5.75,Real,Valid,2018-01-27 07:30:00,6.6,Real,Valid,2018-01-27 07:30:00,19.4925,Real,Valid
2018-01-27 08:00:00,16.6787340153453,Real,Valid,2018-01-27 08:00:00,6,Real,Valid,2018-01-27 07:45:00,6.6611,Real,Valid,2018-01-27 07:45:00,19.4862,Real,Valid
2018-01-27 08:15:00,33.2279219948849,Real,Valid,2018-01-27 08:15:00,8.425,Real,Valid,2018-01-27 08:00:00,6.8134,Real,Valid,2018-01-27 08:00:00,19.4506,Real,Valid
2018-01-27 08:30:00,54.3011445012788,Real,Valid,2018-01-27 08:30:00,9.525,Real,Valid,2018-01-27 08:15:00,6.7941,Real,Valid,2018-01-27 08:15:00,19.43,Real,Valid
2018-01-27 08:45:00,84.9220588235294,Real,Valid,2018-01-27 08:45:00,9.2,Real,Valid,2018-01-27 08:30:00,6.7534,Real,Valid,2018-01-27 08:30:00,19.4331,Real,Valid
2018-01-27 09:00:00,105.239347826087,Real,Valid,2018-01-27 09:00:00,9.425,Real,Valid,2018-01-27 08:45:00,7.0568,Real,Valid,2018-01-27 08:45:00,19.4362,Real,Valid
2018-01-27 09:15:00,154.701835038363,Real,Valid,2018-01-27 09:15:00,8.475,Real,Valid,2018-01-27 09:00:00,7.4089,Real,Valid,2018-01-27 09:00:00,19.4681,Real,Valid
2018-01-27 09:30:00,269.365517902813,Real,Valid,2018-01-27 09:30:00,9.263,Real,Valid,2018-01-27 09:15:00,7.9182,Real,Valid,2018-01-27 09:15:00,19.4837,Real,Valid
2018-01-27 09:45:00,367.586234015345,Real,Valid,2018-01-27 09:45:00,8.905,Real,Valid,2018-01-27 09:30:00,8.3419,Real,Valid,2018-01-27 09:30:00,19.5281,Real,Valid
2018-01-27 10:00:00,360.91192455243,Real,Valid,2018-01-27 10:00:00,9.677,Real,Valid,2018-01-27 09:45:00,8.6279,Real,Valid,2018-01-27 09:45:00,19.5375,Real,Valid
2018-01-27 10:15:00,374.972710997442,Real,Valid,2018-01-27 10:15:00,8.928,Real,Valid,2018-01-27 10:00:00,9.0906,Real,Valid,2018-01-27 10:00:00,19.5499,Real,Valid
2018-01-27 10:30:00,489.505262148338,Real,Valid,2018-01-27 10:30:00,8.876,Real,Valid,2018-01-27 10:15:00,9.4312,Real,Valid,2018-01-27 10:15:00,19.5693,Real,Valid
2018-01-27 10:45:00,479.535856777494,Real,Valid,2018-01-27 10:45:00,9.9,Real,Valid,2018-01-27 10:30:00,9.7867,Real,Valid,2018-01-27 10:30:00,19.575,Real,Valid
2018-01-27 11:00:00,506.474916879795,Real,Valid,2018-01-27 11:00:00,9.047,Real,Valid,2018-01-27 10:45:00,10.4515,Real,Valid,2018-01-27 10:45:00,19.6175,Real,Valid
2018-01-27 11:15:00,563.660869565217,Real,Valid,2018-01-27 11:15:00,8.14,Real,Valid,2018-01-27 11:00:00,10.8992,Real,Valid,2018-01-27 11:00:00,19.6268,Real,Valid
2018-01-27 11:30:00,499.409590792839,Real,Valid,2018-01-27 11:30:00,9.23,Real,Valid,2018-01-27 11:15:00,11.3377,Real,Valid,2018-01-27 11:15:00,19.6693,Real,Valid
2018-01-27 11:45:00,547.335063938619,Real,Valid,2018-01-27 11:45:00,8.265,Real,Valid,2018-01-27 11:30:00,11.8895,Real,Valid,2018-01-27 11:30:00,19.6949,Real,Valid
2018-01-27 12:00:00,532.954565217391,Real,Valid,2018-01-27 12:00:00,9.215,Real,Valid,2018-01-27 11:45:00,12.2919,Real,Valid,2018-01-27 11:45:00,19.7043,Real,Valid
2018-01-27 12:15:00,558.250837595908,Real,Valid,2018-01-27 12:15:00,9.214,Real,Valid,2018-01-27 12:00:00,12.7021,Real,Valid,2018-01-27 12:00:00,19.7468,Real,Valid
2018-01-27 12:30:00,574.637672634271,Real,Valid,2018-01-27 12:30:00,8.914,Real,Valid,2018-01-27 12:15:00,12.9722,Real,Valid,2018-01-27 12:15:00,19.7731,Real,Valid
2018-01-27 12:45:00,642.412423273657,Real,Valid,2018-01-27 12:45:00,24.694,Real,Valid,2018-01-27 12:30:00,12.989,Real,Valid,2018-01-27 12:30:00,19.7962,Real,Valid
2018-01-27 13:00:00,604.026163682864,Real,Valid,2018-01-27 13:00:00,34.124,Real,Valid,2018-01-27 12:45:00,13.174,Real,Valid,2018-01-27 12:45:00,19.8325,Real,Valid
2018-01-27 13:15:00,550.556438618926,Real,Valid,2018-01-27 13:15:00,31.395,Real,Valid,2018-01-27 13:00:00,13.346,Real,Valid,2018-01-27 13:00:00,19.8587,Real,Valid
2018-01-27 13:30:00,617.004277493606,Real,Valid,2018-01-27 13:30:00,33.459,Real,Valid,2018-01-27 13:15:00,13.4371,Real,Valid,2018-01-27 13:15:00,19.8918,Real,Valid
2018-01-27 13:45:00,581.060920716113,Real,Valid,2018-01-27 13:45:00,31.3,Real,Valid,2018-01-27 13:30:00,13.5444,Real,Valid,2018-01-27 13:30:00,19.93,Real,Valid
2018-01-27 14:00:00,589.062384910486,Real,Valid,2018-01-27 14:00:00,30,Real,Valid,2018-01-27 13:45:00,13.5713,Real,Valid,2018-01-27 13:45:00,19.9731,Real,Valid
2018-01-27 14:15:00,587.985185421995,Real,Valid,2018-01-27 14:15:00,29.225,Real,Valid,2018-01-27 14:00:00,13.6763,Real,Valid,2018-01-27 14:00:00,19.9737,Real,Valid
2018-01-27 14:30:00,548.450939897698,Real,Valid,2018-01-27 14:30:00,28.65,Real,Valid,2018-01-27 14:15:00,13.7232,Real,Valid,2018-01-27 14:15:00,20.0068,Real,Valid
2018-01-27 14:45:00,556.844974424552,Real,Valid,2018-01-27 14:45:00,29.35,Real,Valid,2018-01-27 14:30:00,13.6809,Real,Valid,2018-01-27 14:30:00,20.0074,Real,Valid
2018-01-27 15:00:00,536.69891943734,Real,Valid,2018-01-27 15:00:00,28.7,Real,Valid,2018-01-27 14:45:00,13.5569,Real,Valid,2018-01-27 14:45:00,20.0287,Real,Valid
2018-01-27 15:15:00,433.24557544757,Real,Valid,2018-01-27 15:15:00,28.375,Real,Valid,2018-01-27 15:00:00,13.4705,Real,Valid,2018-01-27 15:00:00,20.0256,Real,Valid
2018-01-27 15:30:00,407.151406649616,Real,Valid,2018-01-27 15:30:00,29.45,Real,Valid,2018-01-27 15:15:00,13.3735,Real,Valid,2018-01-27 15:15:00,20.0393,Real,Valid
2018-01-27 15:45:00,358.941265984655,Real,Valid,2018-01-27 15:45:00,13.553,Real,Valid,2018-01-27 15:30:00,13.162,Real,Valid,2018-01-27 15:30:00,20.0437,Real,Valid
2018-01-27 16:00:00,252.781208439898,Real,Valid,2018-01-27 16:00:00,7.47,Real,Valid,2018-01-27 15:45:00,12.995,Real,Valid,2018-01-27 15:45:00,20.0218,Real,Valid
2018-01-27 16:15:00,173.804175191816,Real,Valid,2018-01-27 16:15:00,6.625,Real,Valid,2018-01-27 16:00:00,12.606,Real,Valid,2018-01-27 16:00:00,20.0187,Real,Valid
2018-01-27 16:30:00,83.8889641943734,Real,Valid,2018-01-27 16:30:00,5.975,Real,Valid,2018-01-27 16:15:00,12.2318,Real,Valid,2018-01-27 16:15:00,20.0031,Real,Valid
2018-01-27 16:45:00,38.5675639386189,Real,Valid,2018-01-27 16:45:00,7.35,Real,Valid,2018-01-27 16:30:05,11.6202,Real,Valid,2018-01-27 16:30:05,20.0106,Real,Valid
2018-01-27 17:00:00,11.5185997442455,Real,Valid,2018-01-27 17:00:00,6.625,Real,Valid,2018-01-27 16:45:00,11.2417,Real,Valid,2018-01-27 16:45:00,19.9987,Real,Valid
2018-01-27 17:15:00,0.915696930946292,Real,Valid,2018-01-27 17:15:00,5.75,Real,Valid,2018-01-27 17:00:00,10.9623,Real,Valid,2018-01-27 17:00:00,19.9568,Real,Valid
2018-01-27 17:30:00,0.014712276214834,Real,Valid,2018-01-27 17:30:00,6.625,Real,Valid,2018-01-27 17:15:00,10.7958,Real,Valid,2018-01-27 17:15:00,19.9337,Real,Valid
2018-01-27 17:45:00,0.004904092071611,Real,Valid,2018-01-27 17:45:00,7.125,Real,Valid,2018-01-27 17:30:00,10.5951,Real,Valid,2018-01-27 17:30:00,19.9118,Real,Valid
2018-01-27 18:00:00,0,Real,Valid,2018-01-27 18:00:00,7,Real,Valid,2018-01-27 17:45:00,10.3379,Real,Valid,2018-01-27 17:45:00,19.8762,Real,Valid
2018-01-27 18:15:00,0,Real,Valid,2018-01-27 18:15:00,7.25,Real,Valid,2018-01-27 18:00:00,10.0965,Real,Valid,2018-01-27 18:00:00,19.8606,Real,Valid
2018-01-27 18:30:00,0.03923273657289,Real,Valid,2018-01-27 18:30:00,7.125,Real,Valid,2018-01-27 18:15:00,9.3461,Real,Valid,2018-01-27 18:15:00,19.8212,Real,Valid
2018-01-27 18:45:00,0.034328644501279,Real,Valid,2018-01-27 18:45:00,7.125,Real,Valid,2018-01-27 18:30:00,9.0323,Real,Valid,2018-01-27 18:30:00,19.7824,Real,Valid
2018-01-27 19:00:00,0.034328644501279,Real,Valid,2018-01-27 19:00:00,7,Real,Valid,2018-01-27 18:45:00,9.228,Real,Valid,2018-01-27 18:45:00,19.7662,Real,Valid
2018-01-27 19:15:00,0.014712276214834,Real,Valid,2018-01-27 19:15:00,7.125,Real,Valid,2018-01-27 19:00:00,9.014,Real,Valid,2018-01-27 19:00:00,19.7437,Real,Valid
2018-01-27 19:30:00,0.058849104859335,Real,Valid,2018-01-27 19:30:00,7,Real,Valid,2018-01-27 19:15:00,9.0283,Real,Valid,2018-01-27 19:15:00,19.7112,Real,Valid
2018-01-27 19:45:00,0.073561381074169,Real,Valid,2018-01-27 19:45:00,7.125,Real,Valid,2018-01-27 19:30:00,9.3523,Real,Valid,2018-01-27 19:30:00,19.6787,Real,Valid
2018-01-27 20:00:00,0.127506393861893,Real,Valid,2018-01-27 20:00:00,6.875,Real,Valid,2018-01-27 19:45:00,9.385,Real,Valid,2018-01-27 19:45:00,19.6493,Real,Valid
2018-01-27 20:15:00,0.073561381074169,Real,Valid,2018-01-27 20:15:00,7.125,Real,Valid,2018-01-27 20:00:00,9.3876,Real,Valid,2018-01-27 20:00:00,19.6199,Real,Valid
2018-01-27 20:30:00,0.088273657289003,Real,Valid,2018-01-27 20:30:00,7.125,Real,Valid,2018-01-27 20:15:00,9.4048,Real,Valid,2018-01-27 20:15:00,19.6037,Real,Valid
2018-01-27 20:45:00,0.122602301790281,Real,Valid,2018-01-27 20:45:00,7,Real,Valid,2018-01-27 20:30:00,9.4254,Real,Valid,2018-01-27 20:30:00,19.5743,Real,Valid
2018-01-27 21:00:00,0.11769820971867,Real,Valid,2018-01-27 21:00:00,7.25,Real,Valid,2018-01-27 20:45:00,9.3547,Real,Valid,2018-01-27 20:45:00,19.5318,Real,Valid
2018-01-27 21:15:00,0.122602301790281,Real,Valid,2018-01-27 21:15:00,7,Real,Valid,2018-01-27 21:00:00,9.4488,Real,Valid,2018-01-27 21:00:00,19.5193,Real,Valid
2018-01-27 21:30:00,0.073561381074169,Real,Valid,2018-01-27 21:30:00,7,Real,Valid,2018-01-27 21:15:00,9.1561,Real,Valid,2018-01-27 21:15:00,19.4862,Real,Valid
2018-01-27 21:45:00,0.137314578005115,Real,Valid,2018-01-27 21:45:00,7.125,Real,Valid,2018-01-27 21:30:00,9.0665,Real,Valid,2018-01-27 21:30:00,19.4831,Real,Valid
2018-01-27 22:00:00,0.098081841432225,Real,Valid,2018-01-27 22:00:00,7,Real,Valid,2018-01-27 21:45:00,9.0876,Real,Valid,2018-01-27 21:45:00,19.45,Real,Valid
2018-01-27 22:15:00,0.122602301790281,Real,Valid,2018-01-27 22:15:00,6.625,Real,Valid,2018-01-27 22:00:00,9.0188,Real,Valid,2018-01-27 22:00:00,19.4306,Real,Valid
2018-01-27 22:30:00,0.23539641943734,Real,Valid,2018-01-27 22:30:00,6.625,Real,Valid,2018-01-27 22:15:00,9.0497,Real,Valid,2018-01-27 22:15:00,19.4212,Real,Valid
2018-01-27 22:45:00,0.181451406649616,Real,Valid,2018-01-27 22:45:00,6.125,Real,Valid,2018-01-27 22:30:00,9.0008,Real,Valid,2018-01-27 22:30:00,19.3918,Real,Valid
2018-01-27 23:00:00,0.132410485933504,Real,Valid,2018-01-27 23:00:00,6.25,Real,Valid,2018-01-27 22:45:00,9.1547,Real,Valid,2018-01-27 22:45:00,19.3725,Real,Valid
2018-01-27 23:15:00,0.053945012787724,Real,Valid,2018-01-27 23:15:00,6,Real,Valid,2018-01-27 23:00:00,9.0304,Real,Valid,2018-01-27 23:00:00,19.3362,Real,Valid
2018-01-27 23:30:00,0.112794117647059,Real,Valid,2018-01-27 23:30:00,6.25,Real,Valid,2018-01-27 23:15:00,8.7491,Real,Valid,2018-01-27 23:15:00,19.3362,Real,Valid
2018-01-27 23:45:00,0.044136828644501,Real,Valid,2018-01-27 23:45:00,6.125,Real,Valid,2018-01-27 23:30:00,8.9404,Real,Valid,2018-01-27 23:30:00,19.3137,Real,Valid
2018-01-28 00:00:00,0.083369565217391,Real,Valid,2018-01-28 00:00:00,6,Real,Valid,2018-01-27 23:45:00,8.8364,Real,Valid,2018-01-27 23:45:00,19.3106,Real,Valid
2018-01-28 00:15:00,0.024520460358056,Real,Valid,2018-01-28 00:15:00,6,Real,Valid,2018-01-28 00:00:00,8.9555,Real,Valid,2018-01-28 00:00:00,19.2775,Real,Valid
2018-01-28 00:30:00,0.059040920716113,Real,Valid,2018-01-28 00:30:00,5.75,Real,Valid,2018-01-28 00:15:00,8.9546,Real,Valid,2018-01-28 00:15:00,19.2649,Real,Valid
2018-01-28 00:45:00,0.058849104859335,Real,Valid,2018-01-28 00:45:00,5.875,Real,Valid,2018-01-28 00:30:00,9.1052,Real,Valid,2018-01-28 00:30:00,19.2518,Real,Valid
2018-01-28 01:00:00,0.049040920716113,Real,Valid,2018-01-28 01:00:00,5.875,Real,Valid,2018-01-28 00:45:00,9.003,Real,Valid,2018-01-28 00:45:00,19.2293,Real,Valid
2018-01-28 01:15:00,0.068657289002558,Real,Valid,2018-01-28 01:15:00,5.875,Real,Valid,2018-01-28 01:00:00,8.9369,Real,Valid,2018-01-28 01:00:00,19.2162,Real,Valid
2018-01-28 01:30:00,0.053945012787724,Real,Valid,2018-01-28 01:30:00,5.875,Real,Valid,2018-01-28 01:15:00,9.1318,Real,Valid,2018-01-28 01:15:00,19.1837,Real,Valid
2018-01-28 01:45:00,0.034328644501279,Real,Valid,2018-01-28 01:45:00,5.875,Real,Valid,2018-01-28 01:30:00,9.1486,Real,Valid,2018-01-28 01:30:00,19.1806,Real,Valid
2018-01-28 02:00:00,0.034328644501279,Real,Valid,2018-01-28 02:00:00,5.875,Real,Valid,2018-01-28 01:45:00,9.3522,Real,Valid,2018-01-28 01:45:00,19.1674,Real,Valid
2018-01-28 02:15:00,0.068657289002558,Real,Valid,2018-01-28 02:15:00,5.75,Real,Valid,2018-01-28 02:00:00,9.2588,Real,Valid,2018-01-28 02:00:00,19.1443,Real,Valid
2018-01-28 02:30:00,0.024520460358056,Real,Valid,2018-01-28 02:30:00,5.875,Real,Valid,2018-01-28 02:15:00,9.2102,Real,Valid,2018-01-28 02:15:00,19.1181,Real,Valid
2018-01-28 02:45:00,0.068657289002558,Real,Valid,2018-01-28 02:45:00,5.875,Real,Valid,2018-01-28 02:30:00,9.1771,Real,Valid,2018-01-28 02:30:00,19.1181,Real,Valid
2018-01-28 03:00:00,0.049040920716113,Real,Valid,2018-01-28 03:00:00,5.75,Real,Valid,2018-01-28 02:45:00,9.0393,Real,Valid,2018-01-28 02:45:00,19.1118,Real,Valid
2018-01-28 03:15:00,0.058849104859335,Real,Valid,2018-01-28 03:15:00,6,Real,Valid,2018-01-28 03:00:00,9.0121,Real,Valid,2018-01-28 03:00:00,19.0925,Real,Valid
2018-01-28 03:30:00,0.024520460358056,Real,Valid,2018-01-28 03:30:00,5.75,Real,Valid,2018-01-28 03:15:00,9.1157,Real,Valid,2018-01-28 03:15:00,19.0762,Real,Valid
2018-01-28 03:45:00,0.063753196930946,Real,Valid,2018-01-28 03:45:00,6.125,Real,Valid,2018-01-28 03:30:00,8.9497,Real,Valid,2018-01-28 03:30:00,19.0468,Real,Valid
2018-01-28 04:00:00,0.044136828644501,Real,Valid,2018-01-28 04:00:00,5.75,Real,Valid,2018-01-28 03:45:00,8.8221,Real,Valid,2018-01-28 03:45:00,19.0306,Real,Valid
2018-01-28 04:15:00,0.014712276214834,Real,Valid,2018-01-28 04:15:00,6,Real,Valid,2018-01-28 04:00:00,8.4651,Real,Valid,2018-01-28 04:00:00,19.0143,Real,Valid
2018-01-28 04:30:00,0.03923273657289,Real,Valid,2018-01-28 04:30:00,5.75,Real,Valid,2018-01-28 04:15:00,8.5187,Real,Valid,2018-01-28 04:15:00,19.0112,Real,Valid
2018-01-28 04:45:00,0.07846547314578,Real,Valid,2018-01-28 04:45:00,5.875,Real,Valid,2018-01-28 04:30:00,8.5186,Real,Valid,2018-01-28 04:30:00,19.0081,Real,Valid
2018-01-28 05:00:00,0.07846547314578,Real,Valid,2018-01-28 05:00:00,6,Real,Valid,2018-01-28 04:45:00,8.7144,Real,Valid,2018-01-28 04:45:00,18.9718,Real,Valid
2018-01-28 05:15:00,0.107890025575448,Real,Valid,2018-01-28 05:15:00,5.875,Real,Valid,2018-01-28 05:00:00,8.6567,Real,Valid,2018-01-28 05:00:00,18.9556,Real,Valid
2018-01-28 05:30:00,0.205971867007673,Real,Valid,2018-01-28 05:30:00,6,Real,Valid,2018-01-28 05:15:00,8.4162,Real,Valid,2018-01-28 05:15:00,18.9393,Real,Valid
2018-01-28 05:45:00,0.534546035805627,Real,Valid,2018-01-28 05:45:00,6,Real,Valid,2018-01-28 05:30:00,8.2121,Real,Valid,2018-01-28 05:30:00,18.9268,Real,Valid
2018-01-28 06:00:00,0.500217391304348,Real,Valid,2018-01-28 06:00:00,6,Real,Valid,2018-01-28 05:45:00,8.0599,Real,Valid,2018-01-28 05:45:00,18.9112,Real,Valid
2018-01-28 06:15:00,0.691476982097187,Real,Valid,2018-01-28 06:15:00,5.875,Real,Valid,2018-01-28 06:00:00,7.7171,Real,Valid,2018-01-28 06:00:00,18.8781,Real,Valid
2018-01-28 06:30:00,0.872928388746803,Real,Valid,2018-01-28 06:30:00,6.125,Real,Valid,2018-01-28 06:15:00,7.1591,Real,Valid,2018-01-28 06:15:00,18.8649,Real,Valid
2018-01-28 06:45:00,1.66739130434783,Real,Valid,2018-01-28 06:45:00,6,Real,Valid,2018-01-28 06:30:00,7.3368,Real,Valid,2018-01-28 06:30:00,18.8487,Real,Valid
2018-01-28 07:00:00,1.53988491048593,Real,Valid,2018-01-28 07:00:00,6,Real,Valid,2018-01-28 06:45:00,7.0442,Real,Valid,2018-01-28 06:45:00,18.8424,Real,Valid
2018-01-28 07:15:00,1.85865089514067,Real,Valid,2018-01-28 07:15:00,6.25,Real,Valid,2018-01-28 07:00:00,7.0599,Real,Valid,2018-01-28 07:00:00,18.7868,Real,Valid
2018-01-28 07:30:00,2.50166240409207,Real,Valid,2018-01-28 07:30:00,5.5,Real,Valid,2018-01-28 07:15:00,7.0872,Real,Valid,2018-01-28 07:15:00,18.7775,Real,Valid
2018-01-28 07:45:00,8.80361253196931,Real,Valid,2018-01-28 07:45:00,5.375,Real,Valid,2018-01-28 07:30:00,7.3381,Real,Valid,2018-01-28 07:30:00,18.7581,Real,Valid
2018-01-28 08:00:00,27.2747122762148,Real,Valid,2018-01-28 08:00:00,5.3,Real,Valid,2018-01-28 07:45:00,7.3445,Real,Valid,2018-01-28 07:45:00,18.7581,Real,Valid
2018-01-28 08:15:00,51.5430690537084,Real,Valid,2018-01-28 08:15:00,4.85,Real,Valid,2018-01-28 08:00:00,7.3416,Real,Valid,2018-01-28 08:00:00,18.7418,Real,Valid
2018-01-28 08:30:00,76.3702813299233,Real,Valid,2018-01-28 08:30:00,5.575,Real,Valid,2018-01-28 08:15:00,6.8962,Real,Valid,2018-01-28 08:15:00,18.7218,Real,Valid
2018-01-28 08:45:00,90.2368797953964,Real,Valid,2018-01-28 08:45:00,4.825,Real,Valid,2018-01-28 08:30:00,6.5649,Real,Valid,2018-01-28 08:30:00,18.7281,Real,Valid
2018-01-28 09:00:00,128.672941176471,Real,Valid,2018-01-28 09:00:00,5.205,Real,Valid,2018-01-28 08:45:00,7.029,Real,Valid,2018-01-28 08:45:00,18.7343,Real,Valid
2018-01-28 09:15:00,210.943497442455,Real,Valid,2018-01-28 09:15:00,5.705,Real,Valid,2018-01-28 09:00:00,7.2772,Real,Valid,2018-01-28 09:00:00,18.76,Real,Valid
2018-01-28 09:30:00,198.064667519182,Real,Valid,2018-01-28 09:30:00,5.519,Real,Valid,2018-01-28 09:15:00,7.5326,Real,Valid,2018-01-28 09:15:00,18.7956,Real,Valid
2018-01-28 09:45:00,217.859386189258,Real,Valid,2018-01-28 09:45:00,5.545,Real,Valid,2018-01-28 09:30:00,7.8985,Real,Valid,2018-01-28 09:30:00,18.8274,Real,Valid
2018-01-28 10:00:00,224.904322250639,Real,Valid,2018-01-28 10:00:00,6.317,Real,Valid,2018-01-28 09:45:00,8.0321,Real,Valid,2018-01-28 09:45:00,18.8699,Real,Valid
2018-01-28 10:15:00,249.045664961637,Real,Valid,2018-01-28 10:15:00,6.231,Real,Valid,2018-01-28 10:00:00,8.162,Real,Valid,2018-01-28 10:00:00,18.9049,Real,Valid
2018-01-28 10:30:00,253.056291560102,Real,Valid,2018-01-28 10:30:00,5.917,Real,Valid,2018-01-28 10:15:00,8.3602,Real,Valid,2018-01-28 10:15:00,18.9181,Real,Valid
2018-01-28 10:45:00,281.458593350384,Real,Valid,2018-01-28 10:45:00,6.561,Real,Valid,2018-01-28 10:30:00,8.5834,Real,Valid,2018-01-28 10:30:00,18.9768,Real,Valid
2018-01-28 11:00:00,499.065907928389,Real,Valid,2018-01-28 11:00:00,19.133,Real,Valid,2018-01-28 10:45:00,9.2855,Real,Valid,2018-01-28 10:45:00,19.0187,Real,Valid
2018-01-28 11:15:00,558.604354219949,Real,Valid,2018-01-28 11:15:00,41.75,Real,Valid,2018-01-28 11:00:00,9.6733,Real,Valid,2018-01-28 11:00:00,19.0218,Real,Valid
2018-01-28 11:30:00,578.704840153453,Real,Valid,2018-01-28 11:30:00,51.6,Real,Valid,2018-01-28 11:15:00,9.9137,Real,Valid,2018-01-28 11:15:00,19.0381,Real,Valid
2018-01-28 11:45:00,611.556342710997,Real,Valid,2018-01-28 11:45:00,52.125,Real,Valid,2018-01-28 11:30:00,9.9419,Real,Valid,2018-01-28 11:30:00,19.0574,Real,Valid
2018-01-28 12:00:00,639.137589514067,Real,Valid,2018-01-28 12:00:00,52.725,Real,Valid,2018-01-28 11:45:00,10.2051,Real,Valid,2018-01-28 11:45:00,19.0606,Real,Valid
2018-01-28 12:15:00,650.201457800511,Real,Valid,2018-01-28 12:15:00,53.275,Real,Valid,2018-01-28 12:00:00,10.5043,Real,Valid,2018-01-28 12:00:00,19.1037,Real,Valid
2018-01-28 12:30:00,661.250441176471,Real,Valid,2018-01-28 12:30:00,52.9,Real,Valid,2018-01-28 12:15:00,10.7645,Real,Valid,2018-01-28 12:15:00,19.1168,Real,Valid
2018-01-28 12:45:00,672.223945012788,Real,Valid,2018-01-28 12:45:00,53.325,Real,Valid,2018-01-28 12:30:00,11.0203,Real,Valid,2018-01-28 12:30:00,19.1468,Real,Valid
2018-01-28 13:00:00,664.079648337596,Real,Valid,2018-01-28 13:00:00,53.65,Real,Valid,2018-01-28 12:45:00,11.1928,Real,Valid,2018-01-28 12:45:00,19.1768,Real,Valid
2018-01-28 13:15:00,657.304200767263,Real,Valid,2018-01-28 13:15:00,52.9,Real,Valid,2018-01-28 13:00:00,11.2739,Real,Valid,2018-01-28 13:00:00,19.2031,Real,Valid
2018-01-28 13:30:00,650.650562659847,Real,Valid,2018-01-28 13:30:00,48.475,Real,Valid,2018-01-28 13:15:00,11.5029,Real,Valid,2018-01-28 13:15:00,19.2099,Real,Valid
2018-01-28 13:45:00,635.603465473146,Real,Valid,2018-01-28 13:45:00,47.5,Real,Valid,2018-01-28 13:30:00,11.7482,Real,Valid,2018-01-28 13:30:00,19.25,Real,Valid
2018-01-28 14:00:00,615.894386189258,Real,Valid,2018-01-28 14:00:00,47.85,Real,Valid,2018-01-28 13:45:00,11.785,Real,Valid,2018-01-28 13:45:00,19.2731,Real,Valid
2018-01-28 14:15:00,590.952141943734,Real,Valid,2018-01-28 14:15:00,48.075,Real,Valid,2018-01-28 14:00:00,11.944,Real,Valid,2018-01-28 14:00:00,19.2931,Real,Valid
2018-01-28 14:30:00,557.597755754476,Real,Valid,2018-01-28 14:30:00,30.625,Real,Valid,2018-01-28 14:15:00,12.0197,Real,Valid,2018-01-28 14:15:00,19.3075,Real,Valid
2018-01-28 14:45:00,527.793970588235,Real,Valid,2018-01-28 14:45:00,28.625,Real,Valid,2018-01-28 14:30:00,12.046,Real,Valid,2018-01-28 14:30:00,19.3075,Real,Valid
2018-01-28 15:00:00,467.335780051151,Real,Valid,2018-01-28 15:00:00,29.275,Real,Valid,2018-01-28 14:45:00,12.2213,Real,Valid,2018-01-28 14:45:00,19.3343,Real,Valid
2018-01-28 15:15:00,435.438184143223,Real,Valid,2018-01-28 15:15:00,29.3,Real,Valid,2018-01-28 15:00:00,12.254,Real,Valid,2018-01-28 15:00:00,19.3349,Real,Valid
2018-01-28 15:30:00,370.77557544757,Real,Valid,2018-01-28 15:30:00,29.1,Real,Valid,2018-01-28 15:15:00,12.3934,Real,Valid,2018-01-28 15:15:00,19.3349,Real,Valid
2018-01-28 15:45:00,313.706342710997,Real,Valid,2018-01-28 15:45:00,19.616,Real,Valid,2018-01-28 15:30:00,12.4005,Real,Valid,2018-01-28 15:30:00,19.3518,Real,Valid
